feature,count_ones
cpi_9606.ENSP00000266971,0
cpi_9606.ENSP00000266970,0
cpi_9606.ENSP00000266579,0
cpi_9606.ENSP00000266581,0
cpi_9606.ENSP00000266646,0
cpi_9606.ENSP00000266659,0
cpi_9606.ENSP00000266671,0
cpi_9606.ENSP00000266674,0
cpi_9606.ENSP00000266682,0
cpi_9606.ENSP00000266688,0
cpi_9606.ENSP00000266712,0
cpi_9606.ENSP00000266718,0
cpi_9606.ENSP00000266719,0
cpi_9606.ENSP00000266732,0
cpi_9606.ENSP00000266736,0
cpi_9606.ENSP00000266744,0
cpi_9606.ENSP00000266771,0
cpi_9606.ENSP00000267436,0
cpi_9606.ENSP00000267502,0
cpi_9606.ENSP00000268482,0
cpi_9606.ENSP00000268182,0
cpi_9606.ENSP00000268097,0
cpi_9606.ENSP00000268122,0
cpi_9606.ENSP00000268124,0
cpi_9606.ENSP00000268125,0
cpi_9606.ENSP00000268150,0
cpi_9606.ENSP00000268164,0
cpi_9606.ENSP00000268171,0
cpi_9606.ENSP00000268206,0
cpi_9606.ENSP00000267512,0
cpi_9606.ENSP00000268220,0
cpi_9606.ENSP00000268251,0
cpi_9606.ENSP00000268261,0
cpi_9606.ENSP00000268281,0
cpi_9606.ENSP00000268296,0
cpi_9606.ENSP00000268379,0
cpi_9606.ENSP00000268383,0
cpi_9606.ENSP00000268058,0
cpi_9606.ENSP00000268057,0
cpi_9606.ENSP00000268053,0
cpi_9606.ENSP00000268043,0
cpi_9606.ENSP00000267549,0
cpi_9606.ENSP00000267568,0
cpi_9606.ENSP00000267569,0
cpi_9606.ENSP00000267584,0
cpi_9606.ENSP00000267803,0
cpi_9606.ENSP00000267814,0
cpi_9606.ENSP00000267842,0
cpi_9606.ENSP00000267843,0
cpi_9606.ENSP00000267845,0
cpi_9606.ENSP00000267890,0
cpi_9606.ENSP00000267953,0
cpi_9606.ENSP00000267970,0
cpi_9606.ENSP00000267978,0
cpi_9606.ENSP00000267996,0
cpi_9606.ENSP00000268035,0
cpi_9606.ENSP00000270625,0
cpi_9606.ENSP00000270722,0
cpi_9606.ENSP00000266557,0
cpi_9606.ENSP00000274368,0
cpi_9606.ENSP00000274278,0
cpi_9606.ENSP00000274289,0
cpi_9606.ENSP00000274306,0
cpi_9606.ENSP00000274311,0
cpi_9606.ENSP00000274335,0
cpi_9606.ENSP00000274353,0
cpi_9606.ENSP00000274364,0
cpi_9606.ENSP00000274376,0
cpi_9606.ENSP00000274695,0
cpi_9606.ENSP00000274457,0
cpi_9606.ENSP00000274520,0
cpi_9606.ENSP00000274545,0
cpi_9606.ENSP00000274547,0
cpi_9606.ENSP00000274606,0
cpi_9606.ENSP00000274625,0
cpi_9606.ENSP00000274643,0
cpi_9606.ENSP00000274276,0
cpi_9606.ENSP00000274255,0
cpi_9606.ENSP00000274242,0
cpi_9606.ENSP00000274192,0
cpi_9606.ENSP00000273814,0
cpi_9606.ENSP00000273853,0
cpi_9606.ENSP00000273854,0
cpi_9606.ENSP00000273857,0
cpi_9606.ENSP00000273859,0
cpi_9606.ENSP00000273920,0
cpi_9606.ENSP00000273936,0
cpi_9606.ENSP00000274008,0
cpi_9606.ENSP00000274024,0
cpi_9606.ENSP00000274026,0
cpi_9606.ENSP00000274031,0
cpi_9606.ENSP00000274056,0
cpi_9606.ENSP00000274063,0
cpi_9606.ENSP00000274093,0
cpi_9606.ENSP00000274170,0
cpi_9606.ENSP00000274680,0
cpi_9606.ENSP00000274711,0
cpi_9606.ENSP00000273668,0
cpi_9606.ENSP00000275815,0
cpi_9606.ENSP00000275517,0
cpi_9606.ENSP00000275525,0
cpi_9606.ENSP00000275603,0
cpi_9606.ENSP00000275605,0
cpi_9606.ENSP00000275699,0
cpi_9606.ENSP00000275730,0
cpi_9606.ENSP00000275780,0
cpi_9606.ENSP00000275857,0
cpi_9606.ENSP00000274764,0
cpi_9606.ENSP00000276014,0
cpi_9606.ENSP00000276033,0
cpi_9606.ENSP00000276052,0
cpi_9606.ENSP00000276062,0
cpi_9606.ENSP00000276072,0
cpi_9606.ENSP00000276079,0
cpi_9606.ENSP00000276198,0
cpi_9606.ENSP00000275493,0
cpi_9606.ENSP00000275428,0
cpi_9606.ENSP00000275364,0
cpi_9606.ENSP00000275300,0
cpi_9606.ENSP00000274793,0
cpi_9606.ENSP00000274811,0
cpi_9606.ENSP00000274813,0
cpi_9606.ENSP00000274867,0
cpi_9606.ENSP00000275015,0
cpi_9606.ENSP00000275016,0
cpi_9606.ENSP00000275072,0
cpi_9606.ENSP00000275162,0
cpi_9606.ENSP00000275169,0
cpi_9606.ENSP00000275189,0
cpi_9606.ENSP00000275198,0
cpi_9606.ENSP00000275200,0
cpi_9606.ENSP00000275216,0
cpi_9606.ENSP00000275230,0
cpi_9606.ENSP00000275233,0
cpi_9606.ENSP00000273783,0
cpi_9606.ENSP00000273596,0
cpi_9606.ENSP00000270776,0
cpi_9606.ENSP00000272102,0
cpi_9606.ENSP00000271657,0
cpi_9606.ENSP00000271688,0
cpi_9606.ENSP00000271715,0
cpi_9606.ENSP00000271751,0
cpi_9606.ENSP00000271915,0
cpi_9606.ENSP00000271971,0
cpi_9606.ENSP00000272065,0
cpi_9606.ENSP00000272134,0
cpi_9606.ENSP00000272252,0
cpi_9606.ENSP00000272163,0
cpi_9606.ENSP00000272164,0
cpi_9606.ENSP00000272167,0
cpi_9606.ENSP00000272190,0
cpi_9606.ENSP00000272224,0
cpi_9606.ENSP00000272227,0
cpi_9606.ENSP00000272233,0
cpi_9606.ENSP00000271651,0
cpi_9606.ENSP00000271640,0
cpi_9606.ENSP00000271638,0
cpi_9606.ENSP00000271636,0
cpi_9606.ENSP00000270792,0
cpi_9606.ENSP00000270861,0
cpi_9606.ENSP00000271015,0
cpi_9606.ENSP00000271064,0
cpi_9606.ENSP00000271227,0
cpi_9606.ENSP00000271308,0
cpi_9606.ENSP00000271331,0
cpi_9606.ENSP00000271348,0
cpi_9606.ENSP00000271357,0
cpi_9606.ENSP00000271385,0
cpi_9606.ENSP00000271450,0
cpi_9606.ENSP00000271452,0
cpi_9606.ENSP00000271555,0
cpi_9606.ENSP00000271588,0
cpi_9606.ENSP00000271620,0
cpi_9606.ENSP00000272238,0
cpi_9606.ENSP00000272286,0
cpi_9606.ENSP00000273588,0
cpi_9606.ENSP00000273261,0
cpi_9606.ENSP00000273062,0
cpi_9606.ENSP00000273063,0
cpi_9606.ENSP00000273075,0
cpi_9606.ENSP00000273077,0
cpi_9606.ENSP00000273145,0
cpi_9606.ENSP00000273179,0
cpi_9606.ENSP00000273258,0
cpi_9606.ENSP00000273286,0
cpi_9606.ENSP00000272298,0
cpi_9606.ENSP00000273320,0
cpi_9606.ENSP00000273353,0
cpi_9606.ENSP00000273359,0
cpi_9606.ENSP00000273398,0
cpi_9606.ENSP00000273430,0
cpi_9606.ENSP00000273482,0
cpi_9606.ENSP00000273550,0
cpi_9606.ENSP00000273047,0
cpi_9606.ENSP00000272928,0
cpi_9606.ENSP00000272902,0
cpi_9606.ENSP00000272895,0
cpi_9606.ENSP00000272317,0
cpi_9606.ENSP00000272324,0
cpi_9606.ENSP00000272369,0
cpi_9606.ENSP00000272418,0
cpi_9606.ENSP00000272425,0
cpi_9606.ENSP00000272430,0
cpi_9606.ENSP00000272452,0
cpi_9606.ENSP00000272519,0
cpi_9606.ENSP00000272542,0
cpi_9606.ENSP00000272602,0
cpi_9606.ENSP00000272610,0
cpi_9606.ENSP00000272644,0
cpi_9606.ENSP00000272797,0
cpi_9606.ENSP00000272847,0
cpi_9606.ENSP00000272852,0
cpi_9606.ENSP00000266560,0
cpi_9606.ENSP00000266544,0
cpi_9606.ENSP00000263846,0
cpi_9606.ENSP00000264613,0
cpi_9606.ENSP00000264554,0
cpi_9606.ENSP00000264563,0
cpi_9606.ENSP00000264568,0
cpi_9606.ENSP00000264595,0
cpi_9606.ENSP00000264601,0
cpi_9606.ENSP00000264606,0
cpi_9606.ENSP00000264607,0
cpi_9606.ENSP00000264634,0
cpi_9606.ENSP00000264664,0
cpi_9606.ENSP00000264637,0
cpi_9606.ENSP00000264639,0
cpi_9606.ENSP00000264645,0
cpi_9606.ENSP00000264649,0
cpi_9606.ENSP00000264657,0
cpi_9606.ENSP00000264658,0
cpi_9606.ENSP00000264661,0
cpi_9606.ENSP00000264553,0
cpi_9606.ENSP00000264552,0
cpi_9606.ENSP00000264501,0
cpi_9606.ENSP00000264498,0
cpi_9606.ENSP00000264382,0
cpi_9606.ENSP00000264399,0
cpi_9606.ENSP00000264409,0
cpi_9606.ENSP00000264414,0
cpi_9606.ENSP00000264424,0
cpi_9606.ENSP00000264426,0
cpi_9606.ENSP00000264428,0
cpi_9606.ENSP00000264436,0
cpi_9606.ENSP00000264444,0
cpi_9606.ENSP00000264451,0
cpi_9606.ENSP00000264454,0
cpi_9606.ENSP00000264463,0
cpi_9606.ENSP00000264474,0
cpi_9606.ENSP00000264487,0
cpi_9606.ENSP00000264497,0
cpi_9606.ENSP00000264663,0
cpi_9606.ENSP00000264668,0
cpi_9606.ENSP00000264380,0
cpi_9606.ENSP00000264867,0
cpi_9606.ENSP00000264784,0
cpi_9606.ENSP00000264808,0
cpi_9606.ENSP00000264818,0
cpi_9606.ENSP00000264828,0
cpi_9606.ENSP00000264832,0
cpi_9606.ENSP00000264834,0
cpi_9606.ENSP00000264864,0
cpi_9606.ENSP00000264870,0
cpi_9606.ENSP00000264670,0
cpi_9606.ENSP00000264893,0
cpi_9606.ENSP00000264895,0
cpi_9606.ENSP00000264896,0
cpi_9606.ENSP00000264903,0
cpi_9606.ENSP00000264908,0
cpi_9606.ENSP00000264914,0
cpi_9606.ENSP00000264917,0
cpi_9606.ENSP00000264775,0
cpi_9606.ENSP00000264773,0
cpi_9606.ENSP00000264758,0
cpi_9606.ENSP00000264748,0
cpi_9606.ENSP00000264674,0
cpi_9606.ENSP00000264677,0
cpi_9606.ENSP00000264690,0
cpi_9606.ENSP00000264703,0
cpi_9606.ENSP00000264705,0
cpi_9606.ENSP00000264708,0
cpi_9606.ENSP00000264709,0
cpi_9606.ENSP00000264710,0
cpi_9606.ENSP00000264711,0
cpi_9606.ENSP00000264712,0
cpi_9606.ENSP00000264714,0
cpi_9606.ENSP00000264716,0
cpi_9606.ENSP00000264731,0
cpi_9606.ENSP00000264735,0
cpi_9606.ENSP00000264741,0
cpi_9606.ENSP00000264381,0
cpi_9606.ENSP00000264360,0
cpi_9606.ENSP00000264930,0
cpi_9606.ENSP00000264018,0
cpi_9606.ENSP00000263980,0
cpi_9606.ENSP00000263985,0
cpi_9606.ENSP00000263991,0
cpi_9606.ENSP00000264005,0
cpi_9606.ENSP00000264009,0
cpi_9606.ENSP00000264010,0
cpi_9606.ENSP00000264012,0
cpi_9606.ENSP00000264025,0
cpi_9606.ENSP00000264071,0
cpi_9606.ENSP00000264027,0
cpi_9606.ENSP00000264029,0
cpi_9606.ENSP00000264033,0
cpi_9606.ENSP00000264036,0
cpi_9606.ENSP00000264037,0
cpi_9606.ENSP00000264039,0
cpi_9606.ENSP00000264047,0
cpi_9606.ENSP00000263969,0
cpi_9606.ENSP00000263967,0
cpi_9606.ENSP00000263966,0
cpi_9606.ENSP00000263960,0
cpi_9606.ENSP00000263847,0
cpi_9606.ENSP00000263851,0
cpi_9606.ENSP00000263857,0
cpi_9606.ENSP00000263863,0
cpi_9606.ENSP00000263864,0
cpi_9606.ENSP00000263867,0
cpi_9606.ENSP00000263881,0
cpi_9606.ENSP00000263895,0
cpi_9606.ENSP00000263915,0
cpi_9606.ENSP00000263918,0
cpi_9606.ENSP00000263923,0
cpi_9606.ENSP00000263925,0
cpi_9606.ENSP00000263932,0
cpi_9606.ENSP00000263934,0
cpi_9606.ENSP00000263955,0
cpi_9606.ENSP00000264065,0
cpi_9606.ENSP00000264072,0
cpi_9606.ENSP00000264357,0
cpi_9606.ENSP00000264265,0
cpi_9606.ENSP00000264218,0
cpi_9606.ENSP00000264220,0
cpi_9606.ENSP00000264228,0
cpi_9606.ENSP00000264230,0
cpi_9606.ENSP00000264233,0
cpi_9606.ENSP00000264246,0
cpi_9606.ENSP00000264255,0
cpi_9606.ENSP00000264276,0
cpi_9606.ENSP00000264079,0
cpi_9606.ENSP00000264279,0
cpi_9606.ENSP00000264316,0
cpi_9606.ENSP00000264318,0
cpi_9606.ENSP00000264335,0
cpi_9606.ENSP00000264345,0
cpi_9606.ENSP00000264346,0
cpi_9606.ENSP00000264350,0
cpi_9606.ENSP00000264193,0
cpi_9606.ENSP00000264192,0
cpi_9606.ENSP00000264187,0
cpi_9606.ENSP00000264170,0
cpi_9606.ENSP00000264080,0
cpi_9606.ENSP00000264093,0
cpi_9606.ENSP00000264108,0
cpi_9606.ENSP00000264110,0
cpi_9606.ENSP00000264122,0
cpi_9606.ENSP00000264126,0
cpi_9606.ENSP00000264144,0
cpi_9606.ENSP00000264151,0
cpi_9606.ENSP00000264156,0
cpi_9606.ENSP00000264157,0
cpi_9606.ENSP00000264159,0
cpi_9606.ENSP00000264161,0
cpi_9606.ENSP00000264162,0
cpi_9606.ENSP00000264167,0
cpi_9606.ENSP00000264169,0
cpi_9606.ENSP00000264926,0
cpi_9606.ENSP00000264932,0
cpi_9606.ENSP00000266542,0
cpi_9606.ENSP00000265728,0
cpi_9606.ENSP00000265713,0
cpi_9606.ENSP00000265715,0
cpi_9606.ENSP00000265717,0
cpi_9606.ENSP00000265720,0
cpi_9606.ENSP00000265723,0
cpi_9606.ENSP00000265724,0
cpi_9606.ENSP00000265727,0
cpi_9606.ENSP00000265729,0
cpi_9606.ENSP00000265849,0
cpi_9606.ENSP00000265734,0
cpi_9606.ENSP00000265741,0
cpi_9606.ENSP00000265742,0
cpi_9606.ENSP00000265748,0
cpi_9606.ENSP00000265753,0
cpi_9606.ENSP00000265773,0
cpi_9606.ENSP00000265838,0
cpi_9606.ENSP00000265709,0
cpi_9606.ENSP00000265689,0
cpi_9606.ENSP00000265686,0
cpi_9606.ENSP00000265643,0
cpi_9606.ENSP00000265517,0
cpi_9606.ENSP00000265529,0
cpi_9606.ENSP00000265537,0
cpi_9606.ENSP00000265562,0
cpi_9606.ENSP00000265563,0
cpi_9606.ENSP00000265564,0
cpi_9606.ENSP00000265572,0
cpi_9606.ENSP00000265593,0
cpi_9606.ENSP00000265594,0
cpi_9606.ENSP00000265598,0
cpi_9606.ENSP00000265602,0
cpi_9606.ENSP00000265605,0
cpi_9606.ENSP00000265627,0
cpi_9606.ENSP00000265634,0
cpi_9606.ENSP00000265641,0
cpi_9606.ENSP00000265846,0
cpi_9606.ENSP00000265854,0
cpi_9606.ENSP00000265498,0
cpi_9606.ENSP00000266304,0
cpi_9606.ENSP00000266086,0
cpi_9606.ENSP00000266088,0
cpi_9606.ENSP00000266095,0
cpi_9606.ENSP00000266126,0
cpi_9606.ENSP00000266214,0
cpi_9606.ENSP00000266254,0
cpi_9606.ENSP00000266269,0
cpi_9606.ENSP00000266376,0
cpi_9606.ENSP00000265857,0
cpi_9606.ENSP00000266397,0
cpi_9606.ENSP00000266458,0
cpi_9606.ENSP00000266483,0
cpi_9606.ENSP00000266497,0
cpi_9606.ENSP00000266503,0
cpi_9606.ENSP00000266505,0
cpi_9606.ENSP00000266517,0
cpi_9606.ENSP00000266085,0
cpi_9606.ENSP00000266070,0
cpi_9606.ENSP00000266066,0
cpi_9606.ENSP00000266058,0
cpi_9606.ENSP00000265866,0
cpi_9606.ENSP00000265870,0
cpi_9606.ENSP00000265872,0
cpi_9606.ENSP00000265881,0
cpi_9606.ENSP00000265896,0
cpi_9606.ENSP00000265944,0
cpi_9606.ENSP00000265960,0
cpi_9606.ENSP00000265963,0
cpi_9606.ENSP00000265969,0
cpi_9606.ENSP00000265970,0
cpi_9606.ENSP00000265983,0
cpi_9606.ENSP00000265986,0
cpi_9606.ENSP00000265990,0
cpi_9606.ENSP00000266000,0
cpi_9606.ENSP00000266041,0
cpi_9606.ENSP00000265512,0
cpi_9606.ENSP00000265471,0
cpi_9606.ENSP00000264933,0
cpi_9606.ENSP00000265104,0
cpi_9606.ENSP00000265074,0
cpi_9606.ENSP00000265077,0
cpi_9606.ENSP00000265081,0
cpi_9606.ENSP00000265087,0
cpi_9606.ENSP00000265094,0
cpi_9606.ENSP00000265097,0
cpi_9606.ENSP00000265100,0
cpi_9606.ENSP00000265112,0
cpi_9606.ENSP00000265165,0
cpi_9606.ENSP00000265113,0
cpi_9606.ENSP00000265131,0
cpi_9606.ENSP00000265132,0
cpi_9606.ENSP00000265138,0
cpi_9606.ENSP00000265140,0
cpi_9606.ENSP00000265148,0
cpi_9606.ENSP00000265162,0
cpi_9606.ENSP00000265073,0
cpi_9606.ENSP00000265071,0
cpi_9606.ENSP00000265070,0
cpi_9606.ENSP00000265069,0
cpi_9606.ENSP00000264938,0
cpi_9606.ENSP00000264951,0
cpi_9606.ENSP00000264952,0
cpi_9606.ENSP00000264954,0
cpi_9606.ENSP00000264972,0
cpi_9606.ENSP00000264977,0
cpi_9606.ENSP00000264995,0
cpi_9606.ENSP00000265012,0
cpi_9606.ENSP00000265023,0
cpi_9606.ENSP00000265026,0
cpi_9606.ENSP00000265028,0
cpi_9606.ENSP00000265038,0
cpi_9606.ENSP00000265052,0
cpi_9606.ENSP00000265056,0
cpi_9606.ENSP00000265062,0
cpi_9606.ENSP00000265164,0
cpi_9606.ENSP00000265171,0
cpi_9606.ENSP00000265465,0
cpi_9606.ENSP00000265403,0
cpi_9606.ENSP00000265362,0
cpi_9606.ENSP00000265371,0
cpi_9606.ENSP00000265372,0
cpi_9606.ENSP00000265382,0
cpi_9606.ENSP00000265388,0
cpi_9606.ENSP00000265394,0
cpi_9606.ENSP00000265395,0
cpi_9606.ENSP00000265421,0
cpi_9606.ENSP00000265174,0
cpi_9606.ENSP00000265428,0
cpi_9606.ENSP00000265431,0
cpi_9606.ENSP00000265433,0
cpi_9606.ENSP00000265440,0
cpi_9606.ENSP00000265441,0
cpi_9606.ENSP00000265447,0
cpi_9606.ENSP00000265462,0
cpi_9606.ENSP00000265361,0
cpi_9606.ENSP00000265354,0
cpi_9606.ENSP00000265351,0
cpi_9606.ENSP00000265343,0
cpi_9606.ENSP00000265175,0
cpi_9606.ENSP00000265191,0
cpi_9606.ENSP00000265195,0
cpi_9606.ENSP00000265224,0
cpi_9606.ENSP00000265245,0
cpi_9606.ENSP00000265276,0
cpi_9606.ENSP00000265294,0
cpi_9606.ENSP00000265304,0
cpi_9606.ENSP00000265310,0
cpi_9606.ENSP00000265316,0
cpi_9606.ENSP00000265322,0
cpi_9606.ENSP00000265333,0
cpi_9606.ENSP00000265335,0
cpi_9606.ENSP00000265339,0
cpi_9606.ENSP00000265340,0
cpi_9606.ENSP00000254231,0
cpi_9606.ENSP00000254227,0
cpi_9606.ENSP00000254193,0
cpi_9606.ENSP00000221421,0
cpi_9606.ENSP00000221200,0
cpi_9606.ENSP00000221233,0
cpi_9606.ENSP00000221265,0
cpi_9606.ENSP00000221283,0
cpi_9606.ENSP00000221307,0
cpi_9606.ENSP00000221403,0
cpi_9606.ENSP00000221418,0
cpi_9606.ENSP00000221444,0
cpi_9606.ENSP00000221515,0
cpi_9606.ENSP00000221452,0
cpi_9606.ENSP00000221455,0
cpi_9606.ENSP00000221466,0
cpi_9606.ENSP00000221476,0
cpi_9606.ENSP00000221485,0
cpi_9606.ENSP00000221486,0
cpi_9606.ENSP00000221494,0
cpi_9606.ENSP00000221167,0
cpi_9606.ENSP00000221166,0
cpi_9606.ENSP00000221138,0
cpi_9606.ENSP00000221132,0
cpi_9606.ENSP00000220507,0
cpi_9606.ENSP00000220584,0
cpi_9606.ENSP00000220592,0
cpi_9606.ENSP00000220616,0
cpi_9606.ENSP00000220659,0
cpi_9606.ENSP00000220751,0
cpi_9606.ENSP00000220763,0
cpi_9606.ENSP00000220764,0
cpi_9606.ENSP00000220772,0
cpi_9606.ENSP00000220809,0
cpi_9606.ENSP00000220822,0
cpi_9606.ENSP00000220931,0
cpi_9606.ENSP00000220940,0
cpi_9606.ENSP00000220966,0
cpi_9606.ENSP00000221130,0
cpi_9606.ENSP00000221496,0
cpi_9606.ENSP00000221543,0
cpi_9606.ENSP00000220420,0
cpi_9606.ENSP00000222266,0
cpi_9606.ENSP00000222157,0
cpi_9606.ENSP00000222214,0
cpi_9606.ENSP00000222219,0
cpi_9606.ENSP00000222247,0
cpi_9606.ENSP00000222248,0
cpi_9606.ENSP00000222254,0
cpi_9606.ENSP00000222256,0
cpi_9606.ENSP00000222270,0
cpi_9606.ENSP00000221566,0
cpi_9606.ENSP00000222271,0
cpi_9606.ENSP00000222286,0
cpi_9606.ENSP00000222304,0
cpi_9606.ENSP00000222305,0
cpi_9606.ENSP00000222308,0
cpi_9606.ENSP00000222330,0
cpi_9606.ENSP00000222381,0
cpi_9606.ENSP00000222145,0
cpi_9606.ENSP00000222139,0
cpi_9606.ENSP00000222125,0
cpi_9606.ENSP00000222120,0
cpi_9606.ENSP00000221700,0
cpi_9606.ENSP00000221740,0
cpi_9606.ENSP00000221742,0
cpi_9606.ENSP00000221801,0
cpi_9606.ENSP00000221855,0
cpi_9606.ENSP00000221859,0
cpi_9606.ENSP00000221891,0
cpi_9606.ENSP00000221930,0
cpi_9606.ENSP00000221972,0
cpi_9606.ENSP00000221980,0
cpi_9606.ENSP00000221996,0
cpi_9606.ENSP00000222002,0
cpi_9606.ENSP00000222005,0
cpi_9606.ENSP00000222008,0
cpi_9606.ENSP00000222115,0
cpi_9606.ENSP00000220496,0
cpi_9606.ENSP00000220325,0
cpi_9606.ENSP00000222388,0
cpi_9606.ENSP00000218548,0
cpi_9606.ENSP00000218104,0
cpi_9606.ENSP00000218176,0
cpi_9606.ENSP00000218197,0
cpi_9606.ENSP00000218249,0
cpi_9606.ENSP00000218316,0
cpi_9606.ENSP00000218388,0
cpi_9606.ENSP00000218516,0
cpi_9606.ENSP00000218721,0
cpi_9606.ENSP00000219207,0
cpi_9606.ENSP00000218758,0
cpi_9606.ENSP00000218867,0
cpi_9606.ENSP00000219054,0
cpi_9606.ENSP00000219066,0
cpi_9606.ENSP00000219070,0
cpi_9606.ENSP00000219097,0
cpi_9606.ENSP00000219150,0
cpi_9606.ENSP00000218099,0
cpi_9606.ENSP00000218089,0
cpi_9606.ENSP00000218075,0
cpi_9606.ENSP00000218032,0
cpi_9606.ENSP00000217420,0
cpi_9606.ENSP00000217426,0
cpi_9606.ENSP00000217455,0
cpi_9606.ENSP00000217456,0
cpi_9606.ENSP00000217515,0
cpi_9606.ENSP00000217652,0
cpi_9606.ENSP00000217893,0
cpi_9606.ENSP00000217901,0
cpi_9606.ENSP00000217939,0
cpi_9606.ENSP00000217958,0
cpi_9606.ENSP00000217961,0
cpi_9606.ENSP00000217964,0
cpi_9606.ENSP00000217971,0
cpi_9606.ENSP00000218006,0
cpi_9606.ENSP00000218008,0
cpi_9606.ENSP00000219169,0
cpi_9606.ENSP00000219235,0
cpi_9606.ENSP00000220166,0
cpi_9606.ENSP00000219746,0
cpi_9606.ENSP00000219548,0
cpi_9606.ENSP00000219551,0
cpi_9606.ENSP00000219596,0
cpi_9606.ENSP00000219599,0
cpi_9606.ENSP00000219611,0
cpi_9606.ENSP00000219660,0
cpi_9606.ENSP00000219700,0
cpi_9606.ENSP00000219782,0
cpi_9606.ENSP00000219240,0
cpi_9606.ENSP00000219789,0
cpi_9606.ENSP00000219794,0
cpi_9606.ENSP00000219833,0
cpi_9606.ENSP00000219919,0
cpi_9606.ENSP00000220003,0
cpi_9606.ENSP00000220058,0
cpi_9606.ENSP00000220062,0
cpi_9606.ENSP00000219481,0
cpi_9606.ENSP00000219479,0
cpi_9606.ENSP00000219476,0
cpi_9606.ENSP00000219439,0
cpi_9606.ENSP00000219244,0
cpi_9606.ENSP00000219252,0
cpi_9606.ENSP00000219255,0
cpi_9606.ENSP00000219271,0
cpi_9606.ENSP00000219301,0
cpi_9606.ENSP00000219302,0
cpi_9606.ENSP00000219313,0
cpi_9606.ENSP00000219320,0
cpi_9606.ENSP00000219334,0
cpi_9606.ENSP00000219343,0
cpi_9606.ENSP00000219345,0
cpi_9606.ENSP00000219368,0
cpi_9606.ENSP00000219406,0
cpi_9606.ENSP00000219409,0
cpi_9606.ENSP00000219431,0
cpi_9606.ENSP00000222382,0
cpi_9606.ENSP00000222390,0
cpi_9606.ENSP00000217402,0
cpi_9606.ENSP00000226760,0
cpi_9606.ENSP00000226317,0
cpi_9606.ENSP00000226382,0
cpi_9606.ENSP00000226413,0
cpi_9606.ENSP00000226444,0
cpi_9606.ENSP00000226574,0
cpi_9606.ENSP00000226578,0
cpi_9606.ENSP00000226730,0
cpi_9606.ENSP00000226796,0
cpi_9606.ENSP00000227471,0
cpi_9606.ENSP00000226840,0
cpi_9606.ENSP00000226951,0
cpi_9606.ENSP00000227155,0
cpi_9606.ENSP00000227163,0
cpi_9606.ENSP00000227251,0
cpi_9606.ENSP00000227266,0
cpi_9606.ENSP00000227348,0
cpi_9606.ENSP00000226299,0
cpi_9606.ENSP00000226284,0
cpi_9606.ENSP00000226279,0
cpi_9606.ENSP00000226253,0
cpi_9606.ENSP00000225893,0
cpi_9606.ENSP00000225916,0
cpi_9606.ENSP00000225927,0
cpi_9606.ENSP00000225964,0
cpi_9606.ENSP00000225969,0
cpi_9606.ENSP00000225983,0
cpi_9606.ENSP00000225992,0
cpi_9606.ENSP00000226004,0
cpi_9606.ENSP00000226067,0
cpi_9606.ENSP00000226193,0
cpi_9606.ENSP00000226207,0
cpi_9606.ENSP00000226209,0
cpi_9606.ENSP00000226218,0
cpi_9606.ENSP00000226230,0
cpi_9606.ENSP00000226247,0
cpi_9606.ENSP00000227378,0
cpi_9606.ENSP00000227474,0
cpi_9606.ENSP00000225831,0
cpi_9606.ENSP00000228841,0
cpi_9606.ENSP00000228510,0
cpi_9606.ENSP00000228534,0
cpi_9606.ENSP00000228606,0
cpi_9606.ENSP00000228644,0
cpi_9606.ENSP00000228682,0
cpi_9606.ENSP00000228740,0
cpi_9606.ENSP00000228837,0
cpi_9606.ENSP00000228862,0
cpi_9606.ENSP00000227507,0
cpi_9606.ENSP00000228872,0
cpi_9606.ENSP00000228918,0
cpi_9606.ENSP00000228928,0
cpi_9606.ENSP00000228938,0
cpi_9606.ENSP00000228945,0
cpi_9606.ENSP00000229002,0
cpi_9606.ENSP00000229030,0
cpi_9606.ENSP00000228506,0
cpi_9606.ENSP00000228495,0
cpi_9606.ENSP00000228476,0
cpi_9606.ENSP00000228468,0
cpi_9606.ENSP00000227665,0
cpi_9606.ENSP00000227667,0
cpi_9606.ENSP00000227756,0
cpi_9606.ENSP00000227758,0
cpi_9606.ENSP00000227868,0
cpi_9606.ENSP00000227880,0
cpi_9606.ENSP00000228027,0
cpi_9606.ENSP00000228251,0
cpi_9606.ENSP00000228280,0
cpi_9606.ENSP00000228284,0
cpi_9606.ENSP00000228307,0
cpi_9606.ENSP00000228347,0
cpi_9606.ENSP00000228434,0
cpi_9606.ENSP00000228437,0
cpi_9606.ENSP00000228438,0
cpi_9606.ENSP00000225842,0
cpi_9606.ENSP00000225823,0
cpi_9606.ENSP00000222399,0
cpi_9606.ENSP00000223023,0
cpi_9606.ENSP00000222792,0
cpi_9606.ENSP00000222800,0
cpi_9606.ENSP00000222803,0
cpi_9606.ENSP00000222812,0
cpi_9606.ENSP00000222823,0
cpi_9606.ENSP00000222982,0
cpi_9606.ENSP00000222990,0
cpi_9606.ENSP00000223051,0
cpi_9606.ENSP00000223369,0
cpi_9606.ENSP00000223095,0
cpi_9606.ENSP00000223129,0
cpi_9606.ENSP00000223167,0
cpi_9606.ENSP00000223190,0
cpi_9606.ENSP00000223271,0
cpi_9606.ENSP00000223321,0
